participant,Fixation Start,Fixation End,Fixation Duration,tabName_element,Timestamp,tabName,element,TaskId
2,2418212.217,2419095.441,883.224,model-g3.bpmn;next-button-area-in-questionID_9,2418832.957,model-g3.bpmn,next-button-area-in-questionID_9,5.0
1,,,,model-g5.bpmn;Activity_01dwq74,3950108.594,model-g5.bpmn,Activity_01dwq74,11.0
1,3950146.0655,3950362.7155,216.65,model-g5.bpmn;Process_1vj4efq,3950150.228,model-g5.bpmn,Process_1vj4efq,11.0
1,,,,model-g5.bpmn;Process_1vj4efq,3950366.877,model-g5.bpmn,Process_1vj4efq,11.0
1,3950387.707,3950612.7245,225.0175,model-g5.bpmn;Process_1vj4efq,3950391.866,model-g5.bpmn,Process_1vj4efq,11.0
1,,,,model-g5.bpmn;Process_1vj4efq,3950616.912,model-g5.bpmn,Process_1vj4efq,11.0
1,,,,model-g5.bpmn;Flow_0pijb01,3950691.829,model-g5.bpmn,Flow_0pijb01,11.0
1,3950696.009,3950779.403,83.394,model-g5.bpmn;Flow_0pijb01,3950708.549,model-g5.bpmn,Flow_0pijb01,11.0
1,,,,model-g5.bpmn;Activity_1ej1zwa,3950783.562,model-g5.bpmn,Activity_1ej1zwa,11.0
1,3950804.3465,3951404.2715,599.925,model-g5.bpmn;Activity_1ej1zwa,3950816.846,model-g5.bpmn,Activity_1ej1zwa,11.0
1,,,,model-g5.bpmn;Activity_1ej1zwa,3951408.43,model-g5.bpmn,Activity_1ej1zwa,11.0
1,3951437.633,3951595.9165,158.2835,model-g5.bpmn;Process_1vj4efq,3951441.836,model-g5.bpmn,Process_1vj4efq,11.0
1,,,,model-g5.bpmn;Process_1vj4efq,3951600.073,model-g5.bpmn,Process_1vj4efq,11.0
1,3951604.269,3951779.2335,174.9645,model-g5.bpmn;Gateway_0n5yto4,3951608.465,model-g5.bpmn,Gateway_0n5yto4,11.0
1,,,,model-g5.bpmn;Activity_17gtz4l,3951783.39,model-g5.bpmn,Activity_17gtz4l,11.0
1,3951804.238,3952095.8565,291.6185,model-g5.bpmn;Activity_17gtz4l,3951808.399,model-g5.bpmn,Activity_17gtz4l,11.0
1,,,,model-g5.bpmn;Activity_17gtz4l,3952100.038,model-g5.bpmn,Activity_17gtz4l,11.0
1,3952120.87,3952220.841,99.971,model-g5.bpmn;Process_1vj4efq,3952125.04,model-g5.bpmn,Process_1vj4efq,11.0
1,,,,model-g5.bpmn;Process_1vj4efq,3952224.994,model-g5.bpmn,Process_1vj4efq,11.0
1,3952254.1835,3952420.8225,166.639,model-g5.bpmn;Gateway_0n5yto4,3952258.348,model-g5.bpmn,Gateway_0n5yto4,11.0
1,,,,model-g5.bpmn;Activity_09ohgt5,3952424.975,model-g5.bpmn,Activity_09ohgt5,11.0
1,3952462.4955,3952645.794,183.2985,model-g5.bpmn;Activity_09ohgt5,3952466.662,model-g5.bpmn,Activity_09ohgt5,11.0
1,,,,model-g5.bpmn;Process_1vj4efq,3952649.947,model-g5.bpmn,Process_1vj4efq,11.0
1,3952704.142,3952829.148,125.006,model-g5.bpmn;Flow_1bm3heu,3952708.313,model-g5.bpmn,Flow_1bm3heu,11.0
1,,,,model-g5.bpmn;Activity_01dwq74,3952833.338,model-g5.bpmn,Activity_01dwq74,11.0
1,3952845.7705,3952937.4135,91.643,model-g5.bpmn;Activity_01dwq74,3952849.923,model-g5.bpmn,Activity_01dwq74,11.0
1,,,,model-g5.bpmn;Activity_01dwq74,3952941.579,model-g5.bpmn,Activity_01dwq74,11.0
1,,,,model-g5.bpmn;Process_1vj4efq,3952983.274,model-g5.bpmn,Process_1vj4efq,11.0
1,,,,model-g5.bpmn;Process_1vj4efq,3953008.268,model-g5.bpmn,Process_1vj4efq,11.0
1,3953012.434,3953087.3975,74.9635,model-g5.bpmn;Activity_1s6i798,3953016.6,model-g5.bpmn,Activity_1s6i798,11.0
1,,,,model-g5.bpmn;Activity_1s6i798,3953091.563,model-g5.bpmn,Activity_1s6i798,11.0
1,,,,model-g5.bpmn;Gateway_1gtaesr,3953166.684,model-g5.bpmn,Gateway_1gtaesr,11.0
1,3953170.787,3953279.0625,108.2755,model-g5.bpmn;Gateway_1gtaesr,3953174.89,model-g5.bpmn,Gateway_1gtaesr,11.0
1,,,,model-g5.bpmn;Gateway_1gtaesr,3953283.209,model-g5.bpmn,Gateway_1gtaesr,11.0
1,,,,model-g5.bpmn;Activity_1s6i798,3953316.538,model-g5.bpmn,Activity_1s6i798,11.0
1,3953320.7055,3953462.367,141.6615,model-g5.bpmn;Activity_1s6i798,3953324.873,model-g5.bpmn,Activity_1s6i798,11.0
1,,,,model-g5.bpmn;Gateway_1gtaesr,3953466.545,model-g5.bpmn,Gateway_1gtaesr,11.0
1,3953487.3675,3953687.364,199.9965,model-g5.bpmn;Gateway_1gtaesr,3953491.549,model-g5.bpmn,Gateway_1gtaesr,11.0
1,,,,model-g5.bpmn;Gateway_1gtaesr,3953691.525,model-g5.bpmn,Gateway_1gtaesr,11.0
1,,,,model-g5.bpmn;Activity_1s6i798,3953724.89,model-g5.bpmn,Activity_1s6i798,11.0
1,3953745.688,3953995.669,249.981,model-g5.bpmn;Activity_1s6i798,3953758.195,model-g5.bpmn,Activity_1s6i798,11.0
1,,,,model-g5.bpmn;Gateway_1gtaesr,3953999.822,model-g5.bpmn,Gateway_1gtaesr,11.0
1,3954020.6755,3954203.9995,183.324,model-g5.bpmn;Gateway_1gtaesr,3954024.831,model-g5.bpmn,Gateway_1gtaesr,11.0
1,,,,model-g5.bpmn;Gateway_1gtaesr,3954208.136,model-g5.bpmn,Gateway_1gtaesr,11.0
1,,,,model-g5.bpmn;Activity_1s6i798,3954341.457,model-g5.bpmn,Activity_1s6i798,11.0
1,,,,model-g5.bpmn;Activity_1s6i798,3954399.765,model-g5.bpmn,Activity_1s6i798,11.0
1,3954412.25,3954812.223,399.973,model-g5.bpmn;Activity_1s6i798,3954416.416,model-g5.bpmn,Activity_1s6i798,11.0
1,,,,model-g5.bpmn;Process_1vj4efq,3954816.408,model-g5.bpmn,Process_1vj4efq,11.0
1,,,,model-g5.bpmn;Process_1vj4efq,3954874.711,model-g5.bpmn,Process_1vj4efq,11.0
1,3954878.885,3954995.5435,116.6585,model-g5.bpmn;Activity_0blwcvj,3954883.059,model-g5.bpmn,Activity_0blwcvj,11.0
1,,,,model-g5.bpmn;Activity_0blwcvj,3954999.705,model-g5.bpmn,Activity_0blwcvj,11.0
1,3955012.2665,3955112.2015,99.935,model-g5.bpmn;Process_1vj4efq,3955016.429,model-g5.bpmn,Process_1vj4efq,11.0
1,,,,model-g5.bpmn;Process_1vj4efq,3955116.366,model-g5.bpmn,Process_1vj4efq,11.0
1,,,,model-g5.bpmn;Process_1vj4efq,3955199.671,model-g5.bpmn,Process_1vj4efq,11.0
1,3955262.184,3955512.144,249.96,model-g5.bpmn;Activity_1ru2k09,3955266.352,model-g5.bpmn,Activity_1ru2k09,11.0
1,,,,model-g5.bpmn;Activity_1ru2k09,3955516.298,model-g5.bpmn,Activity_1ru2k09,11.0
1,3955520.465,3955595.4655,75.0005,model-g5.bpmn;Activity_1ru2k09,3955524.632,model-g5.bpmn,Activity_1ru2k09,11.0
1,,,,model-g5.bpmn;Process_1vj4efq,3955599.627,model-g5.bpmn,Process_1vj4efq,11.0
1,3955670.4435,3955828.7875,158.344,model-g5.bpmn;Process_1vj4efq,3955674.611,model-g5.bpmn,Process_1vj4efq,11.0
1,,,,model-g5.bpmn;Process_1vj4efq,3955832.952,model-g5.bpmn,Process_1vj4efq,11.0
1,3955895.4465,3955962.0875,66.641,model-g5.bpmn;Flow_1ghrw1b,3955907.943,model-g5.bpmn,Flow_1ghrw1b,11.0
1,,,,model-g5.bpmn;Flow_1ghrw1b,3955966.263,model-g5.bpmn,Flow_1ghrw1b,11.0
1,,,,model-g5.bpmn;Gateway_0o2dbwg,3955999.609,model-g5.bpmn,Gateway_0o2dbwg,11.0
1,3956028.755,3956237.0455,208.2905,model-g5.bpmn;Process_1vj4efq,3956032.901,model-g5.bpmn,Process_1vj4efq,11.0
1,,,,model-g5.bpmn;Process_1vj4efq,3956241.21,model-g5.bpmn,Process_1vj4efq,11.0
1,3956295.393,3956478.685,183.292,model-g5.bpmn;Activity_13c1b7j,3956307.885,model-g5.bpmn,Activity_13c1b7j,11.0
1,,,,model-g5.bpmn;Activity_13c1b7j,3956482.852,model-g5.bpmn,Activity_13c1b7j,11.0
1,,,,model-g5.bpmn;Flow_1ghrw1b,3956516.205,model-g5.bpmn,Flow_1ghrw1b,11.0
1,3956553.6945,3956695.359,141.6645,model-g5.bpmn;Process_1vj4efq,3956557.876,model-g5.bpmn,Process_1vj4efq,11.0
1,,,,model-g5.bpmn;Flow_1ghrw1b,3956716.164,model-g5.bpmn,Flow_1ghrw1b,11.0
1,3956720.3435,3956812.015,91.6715,model-g5.bpmn;Process_1vj4efq,3956724.523,model-g5.bpmn,Process_1vj4efq,11.0
1,,,,model-g5.bpmn;Process_1vj4efq,3956816.197,model-g5.bpmn,Process_1vj4efq,11.0
1,3956837.0045,3956986.9615,149.957,model-g5.bpmn;Process_1vj4efq,3956841.195,model-g5.bpmn,Process_1vj4efq,11.0
1,,,,model-g5.bpmn;Process_1vj4efq,3956991.127,model-g5.bpmn,Process_1vj4efq,11.0
1,3957070.326,3957161.968,91.642,model-g5.bpmn;answer_area_for_questionID_21,3957074.509,model-g5.bpmn,answer_area_for_questionID_21,11.0
1,,,,model-g5.bpmn;answer_area_for_questionID_21,3957166.131,model-g5.bpmn,answer_area_for_questionID_21,11.0
1,3957195.272,3957345.255,149.983,model-g5.bpmn;title-for-questionID_21,3957199.439,model-g5.bpmn,title-for-questionID_21,11.0
1,,,,model-g5.bpmn;title-for-questionID_21,3957349.422,model-g5.bpmn,title-for-questionID_21,11.0
1,3957370.2515,3957503.602,133.3505,model-g5.bpmn;title-for-questionID_21,3957374.417,model-g5.bpmn,title-for-questionID_21,11.0
1,,,,model-g5.bpmn;title-for-questionID_21,3957507.768,model-g5.bpmn,title-for-questionID_21,11.0
1,,,,model-g5.bpmn;title-for-questionID_21,3957532.762,model-g5.bpmn,title-for-questionID_21,11.0
1,3957545.2545,3957678.5645,133.31,model-g5.bpmn;title-for-questionID_21,3957549.43,model-g5.bpmn,title-for-questionID_21,11.0
1,,,,model-g5.bpmn;title-for-questionID_21,3957682.744,model-g5.bpmn,title-for-questionID_21,11.0
1,,,,model-g5.bpmn;nan,3957716.079,model-g5.bpmn,,11.0
1,3957728.553,3957861.9155,133.3625,model-g5.bpmn;title-for-questionID_21,3957741.063,model-g5.bpmn,title-for-questionID_21,11.0
1,,,,model-g5.bpmn;title-for-questionID_21,3957866.104,model-g5.bpmn,title-for-questionID_21,11.0
1,,,,model-g5.bpmn;title-for-questionID_21,3957891.047,model-g5.bpmn,title-for-questionID_21,11.0
1,,,,model-g5.bpmn;title-for-questionID_21,3957932.723,model-g5.bpmn,title-for-questionID_21,11.0
1,3957936.872,3958070.2025,133.3305,model-g5.bpmn;title-for-questionID_21,3957941.021,model-g5.bpmn,title-for-questionID_21,11.0
1,,,,model-g5.bpmn;Process_1vj4efq,3958074.379,model-g5.bpmn,Process_1vj4efq,11.0
1,,,,model-g5.bpmn;Process_1vj4efq,3958149.367,model-g5.bpmn,Process_1vj4efq,11.0
1,3958153.5345,3958245.1685,91.634,model-g5.bpmn;Flow_1n9efjv,3958157.702,model-g5.bpmn,Flow_1n9efjv,11.0
1,,,,model-g5.bpmn;Activity_1s6i798,3958249.321,model-g5.bpmn,Activity_1s6i798,11.0
1,3958261.8205,3958486.8395,225.019,model-g5.bpmn;Activity_1s6i798,3958265.984,model-g5.bpmn,Activity_1s6i798,11.0
1,,,,model-g5.bpmn;Activity_1s6i798,3958491.017,model-g5.bpmn,Activity_1s6i798,11.0
1,3958520.1345,3958661.8085,141.674,model-g5.bpmn;Process_1vj4efq,3958524.295,model-g5.bpmn,Process_1vj4efq,11.0
1,,,,model-g5.bpmn;Activity_0blwcvj,3958665.978,model-g5.bpmn,Activity_0blwcvj,11.0
1,3958678.448,3958753.4535,75.0055,model-g5.bpmn;Activity_0blwcvj,3958690.967,model-g5.bpmn,Activity_0blwcvj,11.0
1,,,,model-g5.bpmn;Process_1vj4efq,3958757.602,model-g5.bpmn,Process_1vj4efq,11.0
1,3958811.7605,3959036.7475,224.987,model-g5.bpmn;Activity_13c1b7j,3958815.927,model-g5.bpmn,Activity_13c1b7j,11.0
1,,,,model-g5.bpmn;Process_1vj4efq,3959040.899,model-g5.bpmn,Process_1vj4efq,11.0
1,3959078.4135,3959161.7535,83.34,model-g5.bpmn;Process_1vj4efq,3959082.573,model-g5.bpmn,Process_1vj4efq,11.0
1,,,,model-g5.bpmn;Process_1vj4efq,3959165.92,model-g5.bpmn,Process_1vj4efq,11.0
1,,,,model-g5.bpmn;Activity_1vp2jla,3959274.236,model-g5.bpmn,Activity_1vp2jla,11.0
1,,,,model-g5.bpmn;Process_1vj4efq,3959340.897,model-g5.bpmn,Process_1vj4efq,11.0
1,3959395.034,3959561.676,166.642,model-g5.bpmn;Activity_08021wt,3959399.206,model-g5.bpmn,Activity_08021wt,11.0
1,,,,model-g5.bpmn;Activity_08021wt,3959565.841,model-g5.bpmn,Activity_08021wt,11.0
1,3959578.3545,3959911.6525,333.298,model-g5.bpmn;Activity_08021wt,3959582.536,model-g5.bpmn,Activity_08021wt,11.0
1,,,,model-g5.bpmn;Process_1vj4efq,3959915.803,model-g5.bpmn,Process_1vj4efq,11.0
1,3959994.96,3960111.6165,116.6565,model-g5.bpmn;answer_area_for_questionID_21,3959999.126,model-g5.bpmn,answer_area_for_questionID_21,11.0
1,,,,model-g5.bpmn;answer_area_for_questionID_21,3960115.779,model-g5.bpmn,answer_area_for_questionID_21,11.0
1,3960136.628,3960278.278,141.65,model-g5.bpmn;title-for-questionID_21,3960140.777,model-g5.bpmn,title-for-questionID_21,11.0
1,,,,model-g5.bpmn;title-for-questionID_21,3960282.461,model-g5.bpmn,title-for-questionID_21,11.0
1,3960303.274,3960403.305,100.031,model-g5.bpmn;title-for-questionID_21,3960307.455,model-g5.bpmn,title-for-questionID_21,11.0
1,,,,model-g5.bpmn;title-for-questionID_21,3960407.444,model-g5.bpmn,title-for-questionID_21,11.0
1,3960444.9235,3960603.2665,158.343,model-g5.bpmn;title-for-questionID_21,3960449.104,model-g5.bpmn,title-for-questionID_21,11.0
1,,,,model-g5.bpmn;title-for-questionID_21,3960607.44,model-g5.bpmn,title-for-questionID_21,11.0
1,3960628.2515,3960753.216,124.9645,model-g5.bpmn;title-for-questionID_21,3960632.42,model-g5.bpmn,title-for-questionID_21,11.0
1,,,,model-g5.bpmn;Flow_175jee6,3960757.389,model-g5.bpmn,Flow_175jee6,11.0
1,,,,model-g5.bpmn;Flow_00n5bom,3960865.735,model-g5.bpmn,Flow_00n5bom,11.0
1,3960878.21,3961094.8505,216.6405,model-g5.bpmn;Flow_00n5bom,3960882.391,model-g5.bpmn,Flow_00n5bom,11.0
1,,,,model-g5.bpmn;Activity_01ecpbr,3961099.003,model-g5.bpmn,Activity_01ecpbr,11.0
1,,,,model-g5.bpmn;Activity_01ecpbr,3961157.34,model-g5.bpmn,Activity_01ecpbr,11.0
1,,,,model-g5.bpmn;Process_1vj4efq,3961174.041,model-g5.bpmn,Process_1vj4efq,11.0
1,3961244.8355,3961328.1755,83.34,model-g5.bpmn;Activity_1ru2k09,3961257.363,model-g5.bpmn,Activity_1ru2k09,11.0
1,,,,model-g5.bpmn;Activity_1ru2k09,3961332.345,model-g5.bpmn,Activity_1ru2k09,11.0
1,,,,model-g5.bpmn;Activity_1ru2k09,3961382.307,model-g5.bpmn,Activity_1ru2k09,11.0
1,3961394.8235,3961469.8095,74.986,model-g5.bpmn;Activity_1ru2k09,3961398.97,model-g5.bpmn,Activity_1ru2k09,11.0
1,,,,model-g5.bpmn;Activity_1ru2k09,3961473.961,model-g5.bpmn,Activity_1ru2k09,11.0
1,,,,model-g5.bpmn;Process_1vj4efq,3961490.627,model-g5.bpmn,Process_1vj4efq,11.0
1,3961536.455,3961636.445,99.99,model-g5.bpmn;Process_1vj4efq,3961540.62,model-g5.bpmn,Process_1vj4efq,11.0
1,,,,model-g5.bpmn;Process_1vj4efq,3961640.61,model-g5.bpmn,Process_1vj4efq,11.0
1,3961644.79,3961719.782,74.992,model-g5.bpmn;Process_1vj4efq,3961648.97,model-g5.bpmn,Process_1vj4efq,11.0
1,,,,model-g5.bpmn;Activity_0blwcvj,3961723.934,model-g5.bpmn,Activity_0blwcvj,11.0
1,3961736.4465,3961869.7655,133.319,model-g5.bpmn;Activity_0blwcvj,3961740.597,model-g5.bpmn,Activity_0blwcvj,11.0
1,,,,model-g5.bpmn;Process_1vj4efq,3961873.915,model-g5.bpmn,Process_1vj4efq,11.0
1,3961903.0795,3962361.3735,458.294,model-g5.bpmn;Activity_1s6i798,3961907.246,model-g5.bpmn,Activity_1s6i798,11.0
1,,,,model-g5.bpmn;Activity_1s6i798,3962365.552,model-g5.bpmn,Activity_1s6i798,11.0
1,3962369.707,3962569.686,199.979,model-g5.bpmn;Gateway_1gtaesr,3962373.862,model-g5.bpmn,Gateway_1gtaesr,11.0
1,,,,model-g5.bpmn;Gateway_1gtaesr,3962573.866,model-g5.bpmn,Gateway_1gtaesr,11.0
1,3962586.3375,3962919.6325,333.295,model-g5.bpmn;Gateway_1gtaesr,3962590.505,model-g5.bpmn,Gateway_1gtaesr,11.0
1,,,,model-g5.bpmn;Activity_1s6i798,3962923.799,model-g5.bpmn,Activity_1s6i798,11.0
1,3962944.644,3963336.3125,391.6685,model-g5.bpmn;Activity_1s6i798,3962948.796,model-g5.bpmn,Activity_1s6i798,11.0
1,,,,model-g5.bpmn;Process_1vj4efq,3963340.512,model-g5.bpmn,Process_1vj4efq,11.0
1,3963344.6525,3963427.9285,83.276,model-g5.bpmn;Flow_1n9efjv,3963348.793,model-g5.bpmn,Flow_1n9efjv,11.0
1,,,,model-g5.bpmn;Process_1vj4efq,3963432.113,model-g5.bpmn,Process_1vj4efq,11.0
1,3963477.919,3963652.8915,174.9725,model-g5.bpmn;Process_1vj4efq,3963482.1,model-g5.bpmn,Process_1vj4efq,11.0
1,,,,model-g5.bpmn;Activity_09ohgt5,3963657.053,model-g5.bpmn,Activity_09ohgt5,11.0
1,3963677.8915,3963811.3135,133.422,model-g5.bpmn;Activity_09ohgt5,3963682.052,model-g5.bpmn,Activity_09ohgt5,11.0
1,,,,model-g5.bpmn;Gateway_0n5yto4,3963815.393,model-g5.bpmn,Gateway_0n5yto4,11.0
1,3963861.254,3964236.1545,374.9005,model-g5.bpmn;Gateway_0n5yto4,3963865.42,model-g5.bpmn,Gateway_0n5yto4,11.0
1,,,,model-g5.bpmn;Activity_09ohgt5,3964240.321,model-g5.bpmn,Activity_09ohgt5,11.0
1,3964261.1555,3964352.856,91.7005,model-g5.bpmn;Activity_09ohgt5,3964265.327,model-g5.bpmn,Activity_09ohgt5,11.0
1,,,,model-g5.bpmn;Process_1vj4efq,3964357.021,model-g5.bpmn,Process_1vj4efq,11.0
1,3964427.799,3964552.816,125.017,model-g5.bpmn;Process_1vj4efq,3964431.965,model-g5.bpmn,Process_1vj4efq,11.0
1,,,,model-g5.bpmn;Gateway_1gtaesr,3964556.982,model-g5.bpmn,Gateway_1gtaesr,11.0
1,3964594.4555,3964694.451,99.9955,model-g5.bpmn;Process_1vj4efq,3964598.615,model-g5.bpmn,Process_1vj4efq,11.0
1,,,,model-g5.bpmn;Activity_01dwq74,3964698.631,model-g5.bpmn,Activity_01dwq74,11.0
1,3964727.7705,3964936.098,208.3275,model-g5.bpmn;Activity_01dwq74,3964731.936,model-g5.bpmn,Activity_01dwq74,11.0
1,,,,model-g5.bpmn;Activity_01dwq74,3964940.257,model-g5.bpmn,Activity_01dwq74,11.0
1,3964944.4325,3965011.1,66.6675,model-g5.bpmn;Activity_01dwq74,3964948.608,model-g5.bpmn,Activity_01dwq74,11.0
1,,,,model-g5.bpmn;Gateway_1gtaesr,3965015.299,model-g5.bpmn,Gateway_1gtaesr,11.0
1,3965044.407,3965336.0645,291.6575,model-g5.bpmn;Activity_1s6i798,3965048.566,model-g5.bpmn,Activity_1s6i798,11.0
1,,,,model-g5.bpmn;Activity_1s6i798,3965340.236,model-g5.bpmn,Activity_1s6i798,11.0
1,3965352.709,3965486.033,133.324,model-g5.bpmn;Activity_1s6i798,3965356.889,model-g5.bpmn,Activity_1s6i798,11.0
1,,,,model-g5.bpmn;Activity_1s6i798,3965490.182,model-g5.bpmn,Activity_1s6i798,11.0
1,3965511.016,3965877.6535,366.6375,model-g5.bpmn;Process_1vj4efq,3965515.188,model-g5.bpmn,Process_1vj4efq,11.0
1,,,,model-g5.bpmn;Gateway_00v61zr,3965881.837,model-g5.bpmn,Gateway_00v61zr,11.0
1,3965910.969,3966069.2855,158.3165,model-g5.bpmn;Activity_0blwcvj,3965915.138,model-g5.bpmn,Activity_0blwcvj,11.0
1,,,,model-g5.bpmn;Process_1vj4efq,3966073.449,model-g5.bpmn,Process_1vj4efq,11.0
1,3966102.6265,3966219.328,116.7015,model-g5.bpmn;Activity_1s6i798,3966106.78,model-g5.bpmn,Activity_1s6i798,11.0
1,,,,model-g5.bpmn;Activity_1s6i798,3966223.526,model-g5.bpmn,Activity_1s6i798,11.0
1,3966227.6445,3966427.592,199.9475,model-g5.bpmn;Activity_1s6i798,3966231.763,model-g5.bpmn,Activity_1s6i798,11.0
1,,,,model-g5.bpmn;nan,3966431.758,model-g5.bpmn,,11.0
1,3966485.903,3966635.9015,149.9985,model-g5.bpmn;nan,3966490.07,model-g5.bpmn,,11.0
1,,,,model-g5.bpmn;nan,3966640.082,model-g5.bpmn,,11.0
1,3966669.2435,3966785.9235,116.68,model-g5.bpmn;nan,3966673.407,model-g5.bpmn,,11.0
1,,,,model-g5.bpmn;nan,3966790.121,model-g5.bpmn,,11.0
1,3966835.905,3966960.8925,124.9875,model-g5.bpmn;nan,3966840.064,model-g5.bpmn,,11.0
1,,,,model-g5.bpmn;nan,3966965.053,model-g5.bpmn,,11.0
1,3966994.2165,3967160.8595,166.643,model-g5.bpmn;nan,3966998.414,model-g5.bpmn,,11.0
1,,,,model-g5.bpmn;nan,3967165.026,model-g5.bpmn,,11.0
1,3967185.85,3967460.825,274.975,model-g5.bpmn;title-for-questionID_21,3967190.019,model-g5.bpmn,title-for-questionID_21,11.0
1,,,,model-g5.bpmn;Process_1vj4efq,3967464.997,model-g5.bpmn,Process_1vj4efq,11.0
1,3967510.789,3967752.431,241.642,model-g5.bpmn;Process_1vj4efq,3967514.957,model-g5.bpmn,Process_1vj4efq,11.0
1,,,,model-g5.bpmn;Process_1vj4efq,3967756.597,model-g5.bpmn,Process_1vj4efq,11.0
1,3967785.771,3967902.4135,116.6425,model-g5.bpmn;Process_1vj4efq,3967789.947,model-g5.bpmn,Process_1vj4efq,11.0
1,,,,model-g5.bpmn;Activity_0blwcvj,3967906.58,model-g5.bpmn,Activity_0blwcvj,11.0
1,3967919.079,3968044.0605,124.9815,model-g5.bpmn;Activity_0blwcvj,3967923.245,model-g5.bpmn,Activity_0blwcvj,11.0
1,,,,model-g5.bpmn;Activity_0blwcvj,3968048.227,model-g5.bpmn,Activity_0blwcvj,11.0
1,3968069.0575,3968352.3795,283.322,model-g5.bpmn;Gateway_00v61zr,3968073.223,model-g5.bpmn,Gateway_00v61zr,11.0
1,,,,model-g5.bpmn;Gateway_00v61zr,3968356.565,model-g5.bpmn,Gateway_00v61zr,11.0
1,,,,model-g5.bpmn;Process_1vj4efq,3968398.285,model-g5.bpmn,Process_1vj4efq,11.0
1,,,,model-g5.bpmn;Flow_1ghrw1b,3968523.175,model-g5.bpmn,Flow_1ghrw1b,11.0
1,,,,model-g5.bpmn;Process_1vj4efq,3968573.195,model-g5.bpmn,Process_1vj4efq,11.0
1,,,,model-g5.bpmn;Process_1vj4efq,3968623.164,model-g5.bpmn,Process_1vj4efq,11.0
1,3968635.6905,3968769.0165,133.326,model-g5.bpmn;Process_1vj4efq,3968639.859,model-g5.bpmn,Process_1vj4efq,11.0
1,,,,model-g5.bpmn;Process_1vj4efq,3968773.19,model-g5.bpmn,Process_1vj4efq,11.0
1,3968818.9905,3969010.622,191.6315,model-g5.bpmn;Process_1vj4efq,3968823.142,model-g5.bpmn,Process_1vj4efq,11.0
1,,,,model-g5.bpmn;Process_1vj4efq,3969014.786,model-g5.bpmn,Process_1vj4efq,11.0
1,,,,model-g5.bpmn;Activity_1vp2jla,3969056.484,model-g5.bpmn,Activity_1vp2jla,11.0
1,3969060.6325,3969160.612,99.9795,model-g5.bpmn;Activity_1vp2jla,3969064.781,model-g5.bpmn,Activity_1vp2jla,11.0
1,,,,model-g5.bpmn;Process_1vj4efq,3969164.772,model-g5.bpmn,Process_1vj4efq,11.0
1,3969202.3265,3969343.949,141.6225,model-g5.bpmn;Activity_0blwcvj,3969206.461,model-g5.bpmn,Activity_0blwcvj,11.0
1,,,,model-g5.bpmn;option-answer-for-questionID_21_option_No,3969348.12,model-g5.bpmn,option-answer-for-questionID_21_option_No,11.0
1,3969410.603,3969602.2415,191.6385,model-g5.bpmn;option-answer-for-questionID_21_option_No,3969414.772,model-g5.bpmn,option-answer-for-questionID_21_option_No,11.0
1,,,,model-g5.bpmn;answer_area_for_questionID_21,3969606.394,model-g5.bpmn,answer_area_for_questionID_21,11.0
1,3969618.902,3969752.227,133.325,model-g5.bpmn;answer_area_for_questionID_21,3969623.054,model-g5.bpmn,answer_area_for_questionID_21,11.0
1,,,,model-g5.bpmn;title-for-questionID_21,3969756.401,model-g5.bpmn,title-for-questionID_21,11.0
1,3969810.567,3970802.09,991.523,model-g5.bpmn;nan,3969814.703,model-g5.bpmn,,11.0
1,,,,model-g5.bpmn;Process_1vj4efq,3970806.255,model-g5.bpmn,Process_1vj4efq,11.0
1,3970860.429,3970960.457,100.028,model-g5.bpmn;Process_1vj4efq,3970864.61,model-g5.bpmn,Process_1vj4efq,11.0
1,,,,model-g5.bpmn;Process_1vj4efq,3970964.609,model-g5.bpmn,Process_1vj4efq,11.0
1,,,,model-g5.bpmn;Gateway_00v61zr,3970981.249,model-g5.bpmn,Gateway_00v61zr,11.0
1,3971002.0755,3971077.0795,75.004,model-g5.bpmn;Gateway_00v61zr,3971006.248,model-g5.bpmn,Gateway_00v61zr,11.0
1,,,,model-g5.bpmn;Activity_0blwcvj,3971081.239,model-g5.bpmn,Activity_0blwcvj,11.0
1,3971093.7385,3971302.0455,208.307,model-g5.bpmn;Activity_0blwcvj,3971097.892,model-g5.bpmn,Activity_0blwcvj,11.0
1,,,,model-g5.bpmn;Process_1vj4efq,3971306.212,model-g5.bpmn,Process_1vj4efq,11.0
1,,,,model-g5.bpmn;Activity_13c1b7j,3971372.861,model-g5.bpmn,Activity_13c1b7j,11.0
1,,,,model-g5.bpmn;Activity_13c1b7j,3971422.933,model-g5.bpmn,Activity_13c1b7j,11.0
1,,,,model-g5.bpmn;Activity_1vp2jla,3971489.538,model-g5.bpmn,Activity_1vp2jla,11.0
1,3971518.6745,3971677.0205,158.346,model-g5.bpmn;Activity_1vp2jla,3971522.843,model-g5.bpmn,Activity_1vp2jla,11.0
1,,,,model-g5.bpmn;Flow_0i2t3jt,3971681.185,model-g5.bpmn,Flow_0i2t3jt,11.0
1,3971718.668,3971893.636,174.968,model-g5.bpmn;Process_1vj4efq,3971722.823,model-g5.bpmn,Process_1vj4efq,11.0
1,,,,model-g5.bpmn;Process_1vj4efq,3971897.804,model-g5.bpmn,Process_1vj4efq,11.0
1,,,,model-g5.bpmn;Process_1vj4efq,3971922.802,model-g5.bpmn,Process_1vj4efq,11.0
